name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1120;0;1166;3057;1649;3057;1259;0
header;47;207;47;621;1674;621;1674;207
D;1123;722;1123;749;1157;749;1157;722
A;1356;885;1356;896;1364;896;1364;885
A;1322;1189;1322;1205;1331;1205;1331;1189
B;1274;1281;1274;1297;1283;1297;1283;1281
B;1234;1509;1234;1527;1248;1527;1248;1509
A;1189;1649;1189;1665;1197;1665;1197;1649
C;1158;2015;1158;2035;1173;2035;1173;2015
A;1186;2433;1186;2449;1194;2449;1194;2433
B;1216;2526;1216;2542;1225;2542;1225;2526
B;1535;2573;1535;2590;1544;2590;1544;2573
B;1176;2875;1176;2890;1196;2890;1196;2875
