name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;440;0;303;3055;1031;3055;1031;0
header;188;157;188;189;1835;189;1835;157
A;1006;88;1006;88;1006;88;1006;88
A;909;193;909;194;911;194;911;193
B;767;225;767;242;775;242;775;225
A;989;225;989;252;1012;252;1012;225
D;839;728;839;744;847;744;847;728
B;994;922;994;949;1015;949;1015;922
B;496;954;496;972;509;972;509;954
A;870;1000;870;1017;878;1017;878;1000
B;815;1092;815;1108;824;1108;824;1092
B;925;1138;925;1155;933;1155;933;1138
A;988;1185;988;1190;993;1190;993;1185
C;991;1613;991;1639;1011;1639;1011;1613
A;765;1699;765;1711;771;1711;771;1699
A;351;2279;351;2294;358;2294;358;2279
D;996;2293;996;2321;1017;2321;1017;2293
B;581;2507;581;2520;587;2520;587;2507
C;318;2641;318;2659;332;2659;332;2641
B;866;2825;866;2839;886;2839;886;2825
